Date,Type,runno,Sample_Name,Number,Det.,Ion,Measurement,Core,Depth_cm,Real_depth_cm,Real_conc_ppb,Dilfac,Standard_group,U_spike_mass,Sample_mass,Total_mass,Conc_spike,U238_to_U236_mean,U238_to_U236_stdev,U238_to_U236_sterr,U238_to_U236_stderr,U238_to_U236_stderr_over_mean
6042022,Sample,59,66,87569.45436,,Mn55,CPS,GC04,155,161,,10.49760949,,,,,,,,,,
6042022,Sample,60,75,89918.96767,,Mn55,CPS,GC04,135,141,,10.50926718,,,,,,,,,,
6042022,qc,61,QC1,80242.69114,,Mn55,CPS,,,,,,,,,,,,,,,
6042022,na_blank,1,Nitric_acid_blank,63.07559394,,Mn55,RDS,,,,,,,,,,,,,,,
6042022,blank,2,0,4.733209938,,Mn55,RDS,,,,,,,,,,,,,,,
6042022,qc,3,QC1,1.485194204,,Mn55,RDS,,,,,,,,,,,,,,,
6042022,Standard,4,0,2.120829628,,Mn55,RDS,,,,0,,,,,,,,,,,
6042022,Standard,5,I,1.470768656,,Mn55,RDS,,,,0.496699051,,,,,,,,,,,
6042022,Standard,6,h,2.562073949,,Mn55,RDS,,,,0.913203548,,,,,,,,,,,
6042022,Standard,7,g,1.229238894,,Mn55,RDS,,,,2.008951773,,,,,,,,,,,
6042022,Standard,8,f,2.064948541,,Mn55,RDS,,,,6.082220993,,,,,,,,,,,
6042022,Standard,9,e,1.926448115,,Mn55,RDS,,,,10.1766528,,,,,,,,,,,
6042022,Standard,10,d,0.6563043,,Mn55,RDS,,,,14.2404738,,,,,,,,,,,
6042022,Standard,11,c,1.149799777,,Mn55,RDS,,,,30.35848902,,,,,,,,,,,
6042022,Standard,12,b,0.37183725,,Mn55,RDS,,,,50.45462848,,,,,,,,,,,
6042022,Standard,13,a,1.041230968,,Mn55,RDS,,,,70.54190975,,,,,,,,,,,
6042022,Standard,14,1.5,0.989069853,,Mn55,RDS,,,,101.7412603,,,,,,,,,,,
6042022,blank,15,0,2.224628208,,Mn55,RDS,,,,,,,,,,,,,,,
6042022,qc,16,QC1,0.529688012,,Mn55,RDS,,,,,,,,,,,,,,,
6042022,Sample,17,116,0.60711028,,Mn55,RDS,GC06,145,151,,10.5666771,,,,,,,,,,
6042022,Sample,18,62,1.166307447,,Mn55,RDS,GC04,50,56,,10.54989166,,,,,,,,,,
6042022,Sample,19,105,1.875130813,,Mn55,RDS,GC06,140,146,,17.93839008,,,,,,,,,,
6042022,Sample,20,81,1.10965086,,Mn55,RDS,GC04,60,66,,10.55366192,,,,,,,,,,
6042022,Sample,21,61,0.909418878,,Mn55,RDS,GC04,85,91,,10.50645154,,,,,,,,,,
6042022,qc,22,QC1,0.642510724,,Mn55,RDS,,,,,,,,,,,,,,,
6042022,Sample,23,90,1.125543906,,Mn55,RDS,GC06,55,61,,10.52655792,,,,,,,,,,
6042022,Sample,24,122,0.983957256,,Mn55,RDS,GC06,130,136,,10.59573776,,,,,,,,,,
6042022,Sample,25,40,0.568170844,,Mn55,RDS,GC02,15,18.5,,10.69648372,,,,,,,,,,
6042022,Sample,26,21,0.558971295,,Mn55,RDS,GC02,90,93.5,,48.25758671,,,,,,,,,,
6042022,Sample,27,108,0.744935633,,Mn55,RDS,GC06,90,96,,10.51343833,,,,,,,,,,
6042022,blank,28,0,2.436759105,,Mn55,RDS,,,,,,,,,,,,,,,
6042022,qc,29,QC1,1.369362971,,Mn55,RDS,,,,,,,,,,,,,,,
6042022,na_blank,30,Nitric_acid_blank,17.85979906,,Mn55,RDS,,,,,,,,,,,,,,,
6042022,Sample,31,53,0.971419926,,Mn55,RDS,GC04,95,101,,10.60876561,,,,,,,,,,
6042022,Sample,32,77,0.743832133,,Mn55,RDS,GC04,80,86,,10.54372925,,,,,,,,,,
6042022,Sample,33,49,0.682411961,,Mn55,RDS,GC02,114,117.5,,10.48121259,,,,,,,,,,
6042022,Sample,34,104,1.3595088,,Mn55,RDS,GC06,120,126,,10.54211916,,,,,,,,,,
6042022,Sample,35,54,1.772061217,,Mn55,RDS,GC04,160,166,,,,,,,,,,,,
6042022,qc,36,QC1,1.764937792,,Mn55,RDS,,,,,,,,,,,,,,,
6042022,Sample,37,124,1.486563333,,Mn55,RDS,GC06,95,101,,11.13351803,,,,,,,,,,
6042022,Sample,38,18,0.93048477,,Mn55,RDS,GC02,84,87.5,,10.54478882,,,,,,,,,,
6042022,Sample,39,96,0.996275924,,Mn55,RDS,GC06,155,161,,10.50559348,,,,,,,,,,
6042022,blank,41,0,1.606086877,,Mn55,RDS,,,,,,,,,,,,,,,
6042022,qc,42,QC1,1.647639339,,Mn55,RDS,,,,,,,,,,,,,,,
6042022,Sample,43,123,1.277299188,,Mn55,RDS,GC06,20,26,,10.53402015,,,,,,,,,,
6042022,Sample,44,70,2.052382797,,Mn55,RDS,GC04,110,116,,10.48758182,,,,,,,,,,
6042022,Sample,45,52,0.389231041,,Mn55,RDS,GC02,99,102.5,,10.60699875,,,,,,,,,,
6042022,Sample,46,103,2.063551065,,Mn55,RDS,GC06,10,16,,10.49583952,,,,,,,,,,
6042022,Sample,47,125,0.464760444,,Mn55,RDS,GC06,35,41,,10.55319781,,,,,,,,,,
6042022,qc,48,QC1,1.296251734,,Mn55,RDS,,,,,,,,,,,,,,,
6042022,Sample,49,59,1.373883856,,Mn55,RDS,GC04,175,181,,10.52061101,,,,,,,,,,
6042022,Sample,51,83,0.990309965,,Mn55,RDS,GC04,40,46,,10.46128003,,,,,,,,,,
6042022,Sample,52,76,0.685673347,,Mn55,RDS,GC04,70,76,,10.48452908,,,,,,,,,,
6042022,Sample,53,46,0.926977192,,Mn55,RDS,GC02,111,114.5,,10.59503408,,,,,,,,,,
6042022,na_blank,54,Nitric_acid_blank,44.9855042,,Mn55,RDS,,,,,,,,,,,,,,,
6042022,blank,55,0,2.890871592,,Mn55,RDS,,,,,,,,,,,,,,,
6042022,qc,56,QC1,1.300133093,,Mn55,RDS,,,,,,,,,,,,,,,
6042022,Sample,57,72,1.334740122,,Mn55,RDS,GC04,115,121,,10.48134451,,,,,,,,,,
6042022,Sample,58,60,1.060759495,,Mn55,RDS,GC04,30,36,,10.46580577,,,,,,,,,,
6042022,Sample,59,66,0.93308371,,Mn55,RDS,GC04,155,161,,10.49760949,,,,,,,,,,
6042022,Sample,60,75,1.235474152,,Mn55,RDS,GC04,135,141,,10.50926718,,,,,,,,,,
6042022,qc,61,QC1,0.547040073,,Mn55,RDS,,,,,,,,,,,,,,,
6042022,na_blank,1,Nitric_acid_blank,3468.87,,Fe56,CPS,,,,,,,,,,,,,,,
6042022,blank,2,0,8733.572,,Fe56,CPS,,,,,,,,,,,,,,,
6042022,qc,3,QC1,116491.362,,Fe56,CPS,,,,,,,,,,,,,,,
6042022,Standard,4,0,8843.500065,,Fe56,CPS,,,,0,,,,,,,,,,,
6042022,Standard,5,I,10930.86648,,Fe56,CPS,,,,0.496699051,,,,,,,,,,,
6042022,Standard,6,h,15185.26413,,Fe56,CPS,,,,0.913203548,,,,,,,,,,,
6042022,Standard,7,g,20100.36056,,Fe56,CPS,,,,2.008951773,,,,,,,,,,,
6042022,Standard,8,f,42170.25356,,Fe56,CPS,,,,6.082220993,,,,,,,,,,,
6042022,Standard,9,e,66646.71368,,Fe56,CPS,,,,10.1766528,,,,,,,,,,,
6042022,Standard,10,d,90874.28502,,Fe56,CPS,,,,14.2404738,,,,,,,,,,,
6042022,Standard,11,c,182977.6681,,Fe56,CPS,,,,30.35848902,,,,,,,,,,,
6042022,Standard,12,b,294325.4271,,Fe56,CPS,,,,50.45462848,,,,,,,,,,,
6042022,Standard,13,a,409942.5472,,Fe56,CPS,,,,70.54190975,,,,,,,,,,,
6042022,Standard,14,1.5,590792.4224,,Fe56,CPS,,,,101.7412603,,,,,,,,,,,
6042022,blank,15,0,8663.990682,,Fe56,CPS,,,,,,,,,,,,,,,
6042022,qc,16,QC1,116481.7315,,Fe56,CPS,,,,,,,,,,,,,,,
6042022,Sample,17,116,257222.7859,,Fe56,CPS,GC06,145,151,,10.5666771,,,,,,,,,,
6042022,Sample,18,62,36011.34923,,Fe56,CPS,GC04,50,56,,10.54989166,,,,,,,,,,
6042022,Sample,19,105,198302.2024,,Fe56,CPS,GC06,140,146,,17.93839008,,,,,,,,,,
6042022,Sample,20,81,51119.30746,,Fe56,CPS,GC04,60,66,,10.55366192,,,,,,,,,,
6042022,Sample,21,61,80030.19509,,Fe56,CPS,GC04,85,91,,10.50645154,,,,,,,,,,
6042022,qc,22,QC1,116486.2518,,Fe56,CPS,,,,,,,,,,,,,,,
6042022,Sample,23,90,35647.88721,,Fe56,CPS,GC06,55,61,,10.52655792,,,,,,,,,,
6042022,Sample,24,122,323812.9611,,Fe56,CPS,GC06,130,136,,10.59573776,,,,,,,,,,
6042022,Sample,25,40,7747.796587,,Fe56,CPS,GC02,15,18.5,,10.69648372,,,,,,,,,,
6042022,Sample,26,21,105699.1945,,Fe56,CPS,GC02,90,93.5,,48.25758671,,,,,,,,,,
6042022,Sample,27,108,146556.9669,,Fe56,CPS,GC06,90,96,,10.51343833,,,,,,,,,,
6042022,blank,28,0,8707.79883,,Fe56,CPS,,,,,,,,,,,,,,,
6042022,qc,29,QC1,116478.7109,,Fe56,CPS,,,,,,,,,,,,,,,
6042022,na_blank,30,Nitric_acid_blank,4146.837624,,Fe56,CPS,,,,,,,,,,,,,,,
6042022,Sample,31,53,128670.121,,Fe56,CPS,GC04,95,101,,10.60876561,,,,,,,,,,
6042022,Sample,32,77,68150.66461,,Fe56,CPS,GC04,80,86,,10.54372925,,,,,,,,,,
6042022,Sample,33,49,334218.3052,,Fe56,CPS,GC02,114,117.5,,10.48121259,,,,,,,,,,
6042022,Sample,34,104,182616.6371,,Fe56,CPS,GC06,120,126,,10.54211916,,,,,,,,,,
6042022,Sample,35,54,70492.48576,,Fe56,CPS,GC04,160,166,,,,,,,,,,,,
6042022,qc,36,QC1,116455.6267,,Fe56,CPS,,,,,,,,,,,,,,,
6042022,Sample,37,124,113678.0217,,Fe56,CPS,GC06,95,101,,11.13351803,,,,,,,,,,
6042022,Sample,38,18,227545.3386,,Fe56,CPS,GC02,84,87.5,,10.54478882,,,,,,,,,,
6042022,Sample,39,96,109540.5373,,Fe56,CPS,GC06,155,161,,10.50559348,,,,,,,,,,
6042022,blank,41,0,7996.254881,,Fe56,CPS,,,,,,,,,,,,,,,
6042022,qc,42,QC1,116461.9585,,Fe56,CPS,,,,,,,,,,,,,,,
6042022,Sample,43,123,14037.62613,,Fe56,CPS,GC06,20,26,,10.53402015,,,,,,,,,,
6042022,Sample,46,103,30933.93892,,Fe56,CPS,GC06,10,16,,10.49583952,,,,,,,,,,
6042022,Sample,47,125,48389.00107,,Fe56,CPS,GC06,35,41,,10.55319781,,,,,,,,,,
6042022,qc,48,QC1,116500.1697,,Fe56,CPS,,,,,,,,,,,,,,,
6042022,Sample,49,59,49930.26085,,Fe56,CPS,GC04,175,181,,10.52061101,,,,,,,,,,
6042022,Sample,51,83,14521.77862,,Fe56,CPS,GC04,40,46,,10.46128003,,,,,,,,,,
6042022,Sample,52,76,39530.87863,,Fe56,CPS,GC04,70,76,,10.48452908,,,,,,,,,,
6042022,Sample,53,46,248972.3819,,Fe56,CPS,GC02,111,114.5,,10.59503408,,,,,,,,,,
6042022,na_blank,54,Nitric_acid_blank,2997.241794,,Fe56,CPS,,,,,,,,,,,,,,,
6042022,blank,55,0,8258.458522,,Fe56,CPS,,,,,,,,,,,,,,,
6042022,qc,56,QC1,116472.2641,,Fe56,CPS,,,,,,,,,,,,,,,
6042022,Sample,57,72,74762.04198,,Fe56,CPS,GC04,115,121,,10.48134451,,,,,,,,,,
6042022,Sample,58,60,31974.71445,,Fe56,CPS,GC04,30,36,,10.46580577,,,,,,,,,,
6042022,Sample,59,66,69749.45376,,Fe56,CPS,GC04,155,161,,10.49760949,,,,,,,,,,
6042022,Sample,60,75,68210.00886,,Fe56,CPS,GC04,135,141,,10.50926718,,,,,,,,,,
6042022,qc,61,QC1,116493.1375,,Fe56,CPS,,,,,,,,,,,,,,,
6042022,na_blank,1,Nitric_acid_blank,4.082460277,,Fe56,RDS,,,,,,,,,,,,,,,
6042022,blank,2,0,3.57852163,,Fe56,RDS,,,,,,,,,,,,,,,
6042022,qc,3,QC1,0.616318937,,Fe56,RDS,,,,,,,,,,,,,,,
6042022,Standard,4,0,5.295119874,,Fe56,RDS,,,,0,,,,,,,,,,,
6042022,Standard,5,I,1.695525503,,Fe56,RDS,,,,0.496699051,,,,,,,,,,,
6042022,Standard,6,h,2.633006326,,Fe56,RDS,,,,0.913203548,,,,,,,,,,,
6042022,Standard,7,g,1.325476017,,Fe56,RDS,,,,2.008951773,,,,,,,,,,,
6042022,Standard,8,f,1.219966121,,Fe56,RDS,,,,6.082220993,,,,,,,,,,,
6042022,Standard,9,e,1.330312301,,Fe56,RDS,,,,10.1766528,,,,,,,,,,,
6042022,Standard,10,d,0.871747027,,Fe56,RDS,,,,14.2404738,,,,,,,,,,,
6042022,Standard,11,c,0.5714818,,Fe56,RDS,,,,30.35848902,,,,,,,,,,,
6042022,Standard,12,b,0.575619432,,Fe56,RDS,,,,50.45462848,,,,,,,,,,,
6042022,Standard,13,a,1.136182697,,Fe56,RDS,,,,70.54190975,,,,,,,,,,,
6042022,Standard,14,1.5,0.576448414,,Fe56,RDS,,,,101.7412603,,,,,,,,,,,
6042022,blank,15,0,2.391662991,,Fe56,RDS,,,,,,,,,,,,,,,
6042022,qc,16,QC1,1.143292757,,Fe56,RDS,,,,,,,,,,,,,,,
6042022,Sample,17,116,0.491850496,,Fe56,RDS,GC06,145,151,,10.5666771,,,,,,,,,,
6042022,Sample,18,62,2.070015319,,Fe56,RDS,GC04,50,56,,10.54989166,,,,,,,,,,
6042022,Sample,19,105,0.625912318,,Fe56,RDS,GC06,140,146,,17.93839008,,,,,,,,,,
6042022,Sample,20,81,1.275594271,,Fe56,RDS,GC04,60,66,,10.55366192,,,,,,,,,,
6042022,Sample,21,61,0.561316082,,Fe56,RDS,GC04,85,91,,10.50645154,,,,,,,,,,
6042022,qc,22,QC1,1.285096008,,Fe56,RDS,,,,,,,,,,,,,,,
6042022,Sample,23,90,2.033845385,,Fe56,RDS,GC06,55,61,,10.52655792,,,,,,,,,,
6042022,Sample,24,122,0.645382002,,Fe56,RDS,GC06,130,136,,10.59573776,,,,,,,,,,
6042022,Sample,25,40,2.29870294,,Fe56,RDS,GC02,15,18.5,,10.69648372,,,,,,,,,,
6042022,Sample,26,21,0.434619893,,Fe56,RDS,GC02,90,93.5,,48.25758671,,,,,,,,,,
6042022,Sample,27,108,1.356169743,,Fe56,RDS,GC06,90,96,,10.51343833,,,,,,,,,,
6042022,blank,28,0,2.590578082,,Fe56,RDS,,,,,,,,,,,,,,,
6042022,qc,29,QC1,1.264687849,,Fe56,RDS,,,,,,,,,,,,,,,
6042022,na_blank,30,Nitric_acid_blank,6.187145499,,Fe56,RDS,,,,,,,,,,,,,,,
6042022,Sample,31,53,0.751642455,,Fe56,RDS,GC04,95,101,,10.60876561,,,,,,,,,,
6042022,Sample,32,77,1.264134417,,Fe56,RDS,GC04,80,86,,10.54372925,,,,,,,,,,
6042022,Sample,33,49,1.227488317,,Fe56,RDS,GC02,114,117.5,,10.48121259,,,,,,,,,,
6042022,Sample,34,104,0.147700682,,Fe56,RDS,GC06,120,126,,10.54211916,,,,,,,,,,
6042022,Sample,35,54,1.614116431,,Fe56,RDS,GC04,160,166,,,,,,,,,,,,
6042022,qc,36,QC1,1.208832467,,Fe56,RDS,,,,,,,,,,,,,,,
6042022,Sample,37,124,0.82201742,,Fe56,RDS,GC06,95,101,,11.13351803,,,,,,,,,,
6042022,Sample,38,18,0.879665597,,Fe56,RDS,GC02,84,87.5,,10.54478882,,,,,,,,,,
6042022,Sample,39,96,1.080662373,,Fe56,RDS,GC06,155,161,,10.50559348,,,,,,,,,,
6042022,blank,41,0,3.699347487,,Fe56,RDS,,,,,,,,,,,,,,,
6042022,qc,42,QC1,1.207818288,,Fe56,RDS,,,,,,,,,,,,,,,
6042022,Sample,43,123,1.837420491,,Fe56,RDS,GC06,20,26,,10.53402015,,,,,,,,,,
6042022,Sample,44,70,1.309071465,,Fe56,RDS,GC04,110,116,,10.48758182,,,,,,,,,,
6042022,Sample,45,52,0.790678483,,Fe56,RDS,GC02,99,102.5,,10.60699875,,,,,,,,,,
6042022,Sample,46,103,1.50327344,,Fe56,RDS,GC06,10,16,,10.49583952,,,,,,,,,,
6042022,Sample,47,125,1.963322371,,Fe56,RDS,GC06,35,41,,10.55319781,,,,,,,,,,
6042022,qc,48,QC1,1.098484806,,Fe56,RDS,,,,,,,,,,,,,,,
6042022,Sample,49,59,0.47518944,,Fe56,RDS,GC04,175,181,,10.52061101,,,,,,,,,,
6042022,Sample,51,83,0.726388876,,Fe56,RDS,GC04,40,46,,10.46128003,,,,,,,,,,
6042022,Sample,52,76,1.097453613,,Fe56,RDS,GC04,70,76,,10.48452908,,,,,,,,,,
6042022,Sample,53,46,0.664722791,,Fe56,RDS,GC02,111,114.5,,10.59503408,,,,,,,,,,
6042022,na_blank,54,Nitric_acid_blank,6.231726644,,Fe56,RDS,,,,,,,,,,,,,,,
6042022,blank,55,0,2.316097628,,Fe56,RDS,,,,,,,,,,,,,,,
6042022,qc,56,QC1,0.660086387,,Fe56,RDS,,,,,,,,,,,,,,,
6042022,Sample,57,72,1.050357341,,Fe56,RDS,GC04,115,121,,10.48134451,,,,,,,,,,
6042022,Sample,58,60,3.132906389,,Fe56,RDS,GC04,30,36,,10.46580577,,,,,,,,,,
6042022,Sample,59,66,0.707786195,,Fe56,RDS,GC04,155,161,,10.49760949,,,,,,,,,,
6042022,Sample,60,75,1.411577865,,Fe56,RDS,GC04,135,141,,10.50926718,,,,,,,,,,
6042022,qc,61,QC1,1.182116746,,Fe56,RDS,,,,,,,,,,,,,,,
6042022,na_blank,1,Nitric_acid_blank,51.338,,U238,CPS,,,,,,,,,,,,,,,
6042022,blank,2,0,15.334,,U238,CPS,,,,,,,,,,,,,,,
6042022,qc,3,QC1,664849.142,,U238,CPS,,,,,,,,,,,,,,,
6042022,Standard,4,0,69.81086811,,U238,CPS,,,,0,,,,,,,,,,,
6042022,Standard,5,I,17890.62693,,U238,CPS,,,,0.496699051,,,,,,,,,,,
6042022,Standard,6,h,36050.41737,,U238,CPS,,,,0.913203548,,,,,,,,,,,
6042022,Standard,7,g,71626.70491,,U238,CPS,,,,2.008951773,,,,,,,,,,,
6042022,Standard,8,f,215383.035,,U238,CPS,,,,6.082220993,,,,,,,,,,,
6042022,Standard,9,e,358466.6362,,U238,CPS,,,,10.1766528,,,,,,,,,,,
6042022,Standard,10,d,496571.9619,,U238,CPS,,,,14.2404738,,,,,,,,,,,
6042022,Standard,11,c,1052755.696,,U238,CPS,,,,30.35848902,,,,,,,,,,,
6042022,Standard,12,b,1814261.894,,U238,CPS,,,,50.45462848,,,,,,,,,,,
6042022,Standard,13,a,2531561.519,,U238,CPS,,,,70.54190975,,,,,,,,,,,
6042022,Standard,14,1.5,3683086.695,,U238,CPS,,,,101.7412603,,,,,,,,,,,
6042022,blank,15,0,43.8718103,,U238,CPS,,,,,,,,,,,,,,,
6042022,qc,16,QC1,664871.8636,,U238,CPS,,,,,,,,,,,,,,,
6042022,Sample,17,116,1522.856652,,U238,CPS,GC06,145,,,10.5666771,,0.2602,0.5108,,,0.464521031,0.055917761,0.025007183,0.05383434,
6042022,Sample,18,62,11154.47712,,U238,CPS,GC04,50,,,10.54989166,,0.2591,0.5103,,,3.059737246,0.17365205,0.077659558,0.02538112,
6042022,Sample,19,105,975.5067138,,U238,CPS,GC06,140,,,17.93839008,,0.2578,0.3015,,,0.268720519,0.018993784,0.008494278,0.031610085,
6042022,Sample,20,81,25076.06073,,U238,CPS,GC04,60,,,10.55366192,,0.2591,0.51,,,7.297027269,0.081404472,0.036405187,0.004989044,
6042022,Sample,21,61,12446.40613,,U238,CPS,GC04,85,,,10.50645154,,0.2594,0.5134,,,3.650574724,0.165894281,0.074190178,0.020322876,
6042022,qc,22,QC1,664864.8882,,U238,CPS,,,,,,,,,,,51145.62802,27179.53503,12155.05759,0.237655848,
6042022,Sample,23,90,40163.39711,,U238,CPS,GC06,55,,,10.52655792,,0.2592,0.5148,,,12.5508276,0.374352426,0.167415494,0.013339,
6042022,Sample,24,122,1878.039858,,U238,CPS,GC06,130,,,10.59573776,,0.2616,0.5094,,,0.534358951,0.032531275,0.014548428,0.027225947,
6042022,Sample,25,40,3686.579154,,U238,CPS,GC02,15,,,10.69648372,,0.2582,0.5059,,,1.053455968,0.075321937,0.033684994,0.031975702,
6042022,Sample,26,21,931.1823101,,U238,CPS,GC02,90,,,48.25758671,,0.2591,0.114,,,0.249650388,0.024813181,0.011096792,0.044449327,
6042022,Sample,27,108,5578.830262,,U238,CPS,GC06,90,,,10.51343833,,0.2588,0.514,,,1.600462649,0.085715528,0.038333149,0.023951293,
6042022,blank,28,0,66.845137,,U238,CPS,,,,,,,,,,,,,,,
6042022,qc,29,QC1,664825.891,,U238,CPS,,,,,,,,,,,29278.70276,11778.48624,5267.499183,0.179908899,
6042022,na_blank,30,Nitric_acid_blank,93.87427613,,U238,CPS,,,,,,,,,,,,,,,
6042022,Sample,31,53,1835.894751,,U238,CPS,GC04,95,,,10.60876561,,0.2591,0.5076,,,0.513664543,0.063350907,0.028331387,0.055155426,
6042022,Sample,32,77,7663.816509,,U238,CPS,GC04,80,,,10.54372925,,0.2595,0.5131,,,2.331414901,0.079154505,0.035398971,0.015183471,
6042022,Sample,33,49,567.4010725,,U238,CPS,GC02,114,,,10.48121259,,0.2593,0.5148,,,0.165699007,0.024584587,0.010994562,0.06635261,
6042022,Sample,34,104,17177.62439,,U238,CPS,GC06,120,,,10.54211916,,0.2612,0.5128,,,5.068801778,0.080732467,0.036104657,0.007122918,
6042022,Sample,35,54,6537.333802,,U238,CPS,GC04,160,,,,,0.2589,0.4719,,,1.857657281,0.094957525,0.042466296,0.022860135,
6042022,qc,36,QC1,664822.4543,,U238,CPS,,,,,,,,,,,39158.63908,18274.09832,8172.425213,0.20870044,
6042022,Sample,37,124,11467.39587,,U238,CPS,GC06,95,,,11.13351803,,0.2587,0.4844,,,3.41325465,0.122600055,0.054828411,0.016063381,
6042022,Sample,38,18,3407.11617,,U238,CPS,GC02,84,,,10.54478882,,0.2594,0.5123,,,0.969217008,0.043181591,0.019311395,0.019924738,
6042022,Sample,39,96,6286.925508,,U238,CPS,GC06,155,,,10.50559348,,0.2587,0.5143,,,1.768907872,0.032004017,0.014312631,0.008091225,
6042022,blank,41,0,62.18869884,,U238,CPS,,,,,,,,,,,,,,,
6042022,qc,42,QC1,664911.8821,,U238,CPS,,,,,,,,,,,,,,,
6042022,Sample,43,123,2576.568233,,U238,CPS,GC06,20,,,10.53402015,,0.2618,0.5141,,,0.899062109,0.067864955,0.03035013,0.033757546,
6042022,Sample,44,70,8702.925784,,U238,CPS,GC04,110,,,10.48758182,,0.2583,0.5139,,,2.80767438,0.094960786,0.042467754,0.015125598,
6042022,Sample,45,52,312.2350543,,U238,CPS,GC02,99,,,10.60699875,,0.2595,0.5103,,,0.092747677,0.013716853,0.006134363,0.066140344,
6042022,Sample,46,103,5706.191486,,U238,CPS,GC06,10,,,10.49583952,,0.2579,0.5138,,,1.736533682,0.100566507,0.044974709,0.025899129,
6042022,Sample,47,125,30586.89558,,U238,CPS,GC06,35,,,10.55319781,,0.2585,0.5146,,,8.927920958,0.49657462,0.222074921,0.024874203,
6042022,qc,48,QC1,665097.8598,,U238,CPS,,,,,,,,,,,49859.85371,23564.01991,10538.15007,0.211355415,
6042022,Sample,49,59,11246.36665,,U238,CPS,GC04,175,,,10.52061101,,0.2596,0.5122,,,3.695917206,0.11039882,0.049371853,0.013358485,
6042022,Sample,51,83,29595.07759,,U238,CPS,GC04,40,,,10.46128003,,0.259,0.5158,,,9.389218162,0.490449314,0.219335601,0.023360369,
6042022,Sample,52,76,14223.79185,,U238,CPS,GC04,70,,,10.48452908,,0.2592,0.5147,,,4.495025806,0.072647461,0.032488932,0.007227752,
6042022,Sample,53,46,719.3659149,,U238,CPS,GC02,111,,,10.59503408,,0.2584,0.5112,,,0.216528912,0.016130644,0.007213843,0.033315844,
6042022,na_blank,54,Nitric_acid_blank,50.68534189,,U238,CPS,,,,,,,,,,,,,,,
6042022,blank,55,0,59.40019794,,U238,CPS,,,,,,,,,,,,,,,
6042022,qc,56,QC1,664885.3914,,U238,CPS,,,,,,,,,,,51807.65368,19962.631,8927.559984,0.172321257,
6042022,Sample,57,72,20155.58107,,U238,CPS,GC04,115,,,10.48134451,,0.2591,0.5149,,,6.991443936,0.298818496,0.133635694,0.019114177,
6042022,Sample,58,60,13180.28283,,U238,CPS,GC04,30,,,10.46580577,,0.2586,0.5158,,,4.253909345,0.223929648,0.100144383,0.02354173,
6042022,Sample,59,66,8186.904571,,U238,CPS,GC04,155,,,10.49760949,,0.2594,0.5137,,,2.615353452,0.278140786,0.124388341,0.047560815,
6042022,Sample,60,75,18985.20638,,U238,CPS,GC04,135,,,10.50926718,,0.2593,0.5138,,,5.920090935,0.245382015,0.109738173,0.018536569,
6042022,qc,61,QC1,631081.5169,,U238,CPS,,,,,,,,,,,39277.01052,21860.27557,9776.212435,0.248904189,
6042022,na_blank,1,Nitric_acid_blank,29.96542412,,U238,RDS,,,,,,,,,,,,,,,
6042022,blank,2,0,62.62220046,,U238,RDS,,,,,,,,,,,,,,,
6042022,qc,3,QC1,0.774800814,,U238,RDS,,,,,,,,,,,,,,,
6042022,Standard,4,0,20.78706423,,U238,RDS,,,,0,,,,,,,,,,,
6042022,Standard,5,I,1.257533035,,U238,RDS,,,,0.496699051,,,,,,,,,,,
6042022,Standard,6,h,1.465219681,,U238,RDS,,,,0.913203548,,,,,,,,,,,
6042022,Standard,7,g,0.629538486,,U238,RDS,,,,2.008951773,,,,,,,,,,,
6042022,Standard,8,f,1.257895135,,U238,RDS,,,,6.082220993,,,,,,,,,,,
6042022,Standard,9,e,0.365136302,,U238,RDS,,,,10.1766528,,,,,,,,,,,
6042022,Standard,10,d,0.494067799,,U238,RDS,,,,14.2404738,,,,,,,,,,,
6042022,Standard,11,c,0.537602974,,U238,RDS,,,,30.35848902,,,,,,,,,,,
6042022,Standard,12,b,0.575800438,,U238,RDS,,,,50.45462848,,,,,,,,,,,
6042022,Standard,13,a,0.982733978,,U238,RDS,,,,70.54190975,,,,,,,,,,,
6042022,Standard,14,1.5,0.591186232,,U238,RDS,,,,101.7412603,,,,,,,,,,,
6042022,blank,15,0,49.1198373,,U238,RDS,,,,,,,,,,,,,,,
6042022,qc,16,QC1,0.427069703,,U238,RDS,,,,,,,,,,,,,,,
6042022,Sample,17,116,11.01728359,,U238,RDS,GC06,145,,,10.5666771,,,,,,,,,,
6042022,Sample,18,62,1.612733918,,U238,RDS,GC04,50,,,10.54989166,,,,,,,,,,
6042022,Sample,19,105,6.270335348,,U238,RDS,GC06,140,,,17.93839008,,,,,,,,,,
6042022,Sample,20,81,0.969294837,,U238,RDS,GC04,60,,,10.55366192,,,,,,,,,,
6042022,Sample,21,61,1.755041394,,U238,RDS,GC04,85,,,10.50645154,,,,,,,,,,
6042022,qc,22,QC1,0.633569318,,U238,RDS,,,,,,,,,,,,,,,
6042022,Sample,23,90,1.67458497,,U238,RDS,GC06,55,,,10.52655792,,,,,,,,,,
6042022,Sample,24,122,5.32842848,,U238,RDS,GC06,130,,,10.59573776,,,,,,,,,,
6042022,Sample,25,40,4.181853479,,U238,RDS,GC02,15,,,10.69648372,,,,,,,,,,
6042022,Sample,26,21,9.483776235,,U238,RDS,GC02,90,,,48.25758671,,,,,,,,,,
